#Number	Time
854533	0.000011
854569	0.000011
854587	0.000011
854593	0.000011
854599	0.000011
854617	0.000011
854621	0.000011
854629	0.000010
854647	0.000011
854683	0.000011
854713	0.000011
854729	0.000011
854747	0.000011
854771	0.000011
854801	0.000011
854807	0.000011
854849	0.000011
854869	0.000011
854881	0.000011
854897	0.000011
854899	0.000010
854921	0.000011
854923	0.000011
854927	0.000011
854929	0.000011
854951	0.000011
854957	0.000011
854963	0.000011
854993	0.000011
854999	0.000011
855031	0.000011
855059	0.000011
855061	0.000011
855067	0.000010
855079	0.000011
855089	0.000011
855119	0.000011
855131	0.000010
855143	0.000011
855187	0.000011
855191	0.000010
855199	0.000011
855203	0.000011
855221	0.000011
855229	0.000011
855241	0.000011
855269	0.000011
855271	0.000011
855277	0.000011
855293	0.000011
855307	0.000011
855311	0.000011
855317	0.000011
855331	0.000011
855359	0.000011
855373	0.000011
855377	0.000011
855391	0.000010
855397	0.000011
855401	0.000011
855419	0.000011
855427	0.000011
855431	0.000011
855461	0.000010
855467	0.000011
855499	0.000011
855511	0.000010
855521	0.000011
855527	0.000011
855581	0.000011
855601	0.000011
855607	0.000011
855619	0.000011
855641	0.000011
855667	0.000011
855671	0.000011
855683	0.000011
855697	0.000011
855709	0.000011
855713	0.000011
855719	0.000011
855721	0.000010
855727	0.000011
855731	0.000011
855733	0.000011
855737	0.000011
855739	0.000010
855781	0.000011
855787	0.000010
855821	0.000010
855851	0.000011
855857	0.000011
855863	0.000011
855887	0.000011
855889	0.000011
855901	0.000011
855919	0.000011
855923	0.000011
855937	0.000010
855947	0.000011
855983	0.000011
855989	0.000011
855997	0.000011
856021	0.000011
856043	0.000011
856057	0.000011
856061	0.000010
856073	0.000011
856081	0.000011
856099	0.000010
856111	0.000010
856117	0.000011
856133	0.000011
856139	0.000011
856147	0.000011
856153	0.000011
856169	0.000011
856181	0.000011
856187	0.000011
856213	0.000011
856237	0.000011
856241	0.000011
856249	0.000011
856277	0.000011
856279	0.000011
856301	0.000011
856309	0.000011
856333	0.000011
856343	0.000011
856351	0.000011
856369	0.000010
856381	0.000011
856391	0.000011
856393	0.000011
856411	0.000011
856417	0.000010
856421	0.000010
856441	0.000011
856459	0.000011
856469	0.000011
856483	0.000011
856487	0.000011
856507	0.000010
856519	0.000011
856529	0.000011
856547	0.000011
856549	0.000011
856553	0.000011
856567	0.000011
856571	0.000010
856627	0.000011
856637	0.000011
856649	0.000011
856693	0.000011
856697	0.000011
856699	0.000010
856703	0.000010
856711	0.000010
856717	0.000011
856721	0.000011
856733	0.000011
856759	0.000011
856787	0.000011
856789	0.000011
856799	0.000011
856811	0.000011
856813	0.000011
856831	0.000011
856841	0.000011
856847	0.000011
856853	0.000011
856897	0.000011
856901	0.000011
856903	0.000010
856909	0.000011
856927	0.000011
856939	0.000011
856943	0.000011
856949	0.000011
856969	0.000011
856993	0.000010
857009	0.000011
857011	0.000010
857027	0.000010
857029	0.000011
857039	0.000011
857047	0.000011
857053	0.000011
857069	0.000011
857081	0.000011
857083	0.000011
857099	0.000011
857107	0.000011
857137	0.000011
857161	0.000011
857167	0.000010
857201	0.000011
857203	0.000011
857221	0.000011
857249	0.000011
857267	0.000011
857273	0.000011
857281	0.000011
857287	0.000011
857309	0.000011
857321	0.000011
857333	0.000011
857341	0.000011
857347	0.000011
857357	0.000010
857369	0.000011
857407	0.000011
857411	0.000010
857419	0.000010
857431	0.000011
857453	0.000010
857459	0.000011
857471	0.000011
857513	0.000011
857539	0.000011
857551	0.000010
857567	0.000011
857569	0.000011
857573	0.000011
857579	0.000010
857581	0.000011
857629	0.000010
857653	0.000011
857663	0.000011
857669	0.000011
857671	0.000011
857687	0.000010
857707	0.000011
857711	0.000011
857713	0.000010
857723	0.000010
857737	0.000011
857741	0.000011
857743	0.000010
857749	0.000011
857809	0.000010
857821	0.000010
857827	0.000011
857839	0.000010
857851	0.000010
857867	0.000011
857873	0.000011
857897	0.000010
857903	0.000011
857929	0.000011
857951	0.000011
857953	0.000011
857957	0.000011
857959	0.000011
857963	0.000011
857977	0.000011
857981	0.000011
858001	0.000011
858029	0.000011
858043	0.000011
858073	0.000010
858083	0.000011
858101	0.000011
858103	0.000010
858113	0.000011
858127	0.000011
858149	0.000011
858161	0.000011
858167	0.000011
858217	0.000011
858223	0.000011
858233	0.000010
858239	0.000011
858241	0.000011
858251	0.000011
858259	0.000011
858269	0.000011
858281	0.000011
858293	0.000011
858301	0.000011
858307	0.000011
858311	0.000011
858317	0.000011
858373	0.000011
858397	0.000011
858427	0.000011
858433	0.000011
858457	0.000011
858463	0.000011
858467	0.000010
858479	0.000011
858497	0.000010
858503	0.000010
858527	0.000011
858563	0.000011
858577	0.000011
858589	0.000011
858623	0.000011
858631	0.000011
858673	0.000010
858691	0.000011
858701	0.000011
858707	0.000011
858709	0.000011
858713	0.000011
858749	0.000010
858757	0.000011
858763	0.000011
858769	0.000011
858787	0.000011
858817	0.000011
858821	0.000011
858833	0.000011
858841	0.000011
858859	0.000011
858877	0.000011
858883	0.000011
858899	0.000010
858911	0.000011
858919	0.000011
858931	0.000011
858943	0.000010
858953	0.000010
858961	0.000010
858989	0.000011
858997	0.000011
859003	0.000010
859031	0.000011
859037	0.000011
859049	0.000011
859051	0.000011
859057	0.000011
859081	0.000011
859091	0.000011
859093	0.000011
859109	0.000010
859121	0.000011
859181	0.000010
859189	0.000010
859213	0.000011
859223	0.000011
859249	0.000011
859259	0.000011
859267	0.000011
859273	0.000011
859277	0.000010
859279	0.000011
859297	0.000011
859321	0.000011
859361	0.000011
859363	0.000010
859373	0.000011
859381	0.000011
859393	0.000011
859423	0.000011
859433	0.000011
859447	0.000011
859459	0.000010
859477	0.000011
859493	0.000011
859513	0.000011
859553	0.000010
859559	0.000011
859561	0.000011
859567	0.000011
859577	0.000011
859601	0.000011
859603	0.000011
859609	0.000011
859619	0.000010
859633	0.000011
859657	0.000011
859667	0.000010
859669	0.000011
859679	0.000011
859681	0.000011
859697	0.000011
859709	0.000011
859751	0.000011
859783	0.000011
859787	0.000011
859799	0.000010
859801	0.000011
859823	0.000011
859841	0.000011
859849	0.000011
859853	0.000011
859861	0.000011
859891	0.000011
859913	0.000011
859919	0.000011
859927	0.000011
859933	0.000011
859939	0.000011
859973	0.000011
859981	0.000011
859987	0.000011
860009	0.000011
860011	0.000011
860029	0.000011
860051	0.000011
860059	0.000010
860063	0.000011
860071	0.000010
860077	0.000011
860087	0.000010
860089	0.000011
860107	0.000011
860113	0.000011
860117	0.000011
860143	0.000011
860239	0.000011
860257	0.000011
860267	0.000011
860291	0.000010
860297	0.000011
860309	0.000011
860311	0.000011
860317	0.000010
860323	0.000011
860333	0.000011
860341	0.000011
860351	0.000011
860357	0.000011
860369	0.000011
860381	0.000011
860383	0.000011
860393	0.000011
860399	0.000011
860413	0.000011
860417	0.000011
860423	0.000011
860441	0.000011
860479	0.000011
860501	0.000011
860507	0.000011
860513	0.000011
860533	0.000011
860543	0.000011
860569	0.000011
860579	0.000010
860581	0.000011
860593	0.000011
860599	0.000011
860609	0.000011
860623	0.000011
860641	0.000011
860647	0.000011
860663	0.000011
860689	0.000011
860701	0.000011
860747	0.000011
860753	0.000011
860759	0.000011
860779	0.000011
860789	0.000011
860791	0.000011
860809	0.000011
860813	0.000011
860819	0.000011
860843	0.000011
860861	0.000011
860887	0.000010
860891	0.000010
860911	0.000010
860917	0.000011
860921	0.000011
860927	0.000011
860929	0.000010
860939	0.000011
860941	0.000011
860957	0.000011
860969	0.000011
860971	0.000011
861001	0.000011
861013	0.000010
861019	0.000011
861031	0.000011
861037	0.000011
861043	0.000011
861053	0.000011
861059	0.000011
861079	0.000011
861083	0.000010
861089	0.000011
861109	0.000011
861121	0.000011
861131	0.000010
861139	0.000011
861163	0.000011
861167	0.000011
861191	0.000011
861199	0.000011
861221	0.000011
861239	0.000011
861293	0.000011
861299	0.000011
861317	0.000011
861347	0.000011
861353	0.000010
861361	0.000011
861391	0.000011
861433	0.000011
861437	0.000010
861439	0.000011
861491	0.000011
861493	0.000011
861499	0.000010
861541	0.000011
861547	0.000011
861551	0.000011
861559	0.000011
861563	0.000011
861571	0.000011
861589	0.000011
861599	0.000011
861613	0.000011
861617	0.000011
861647	0.000011
861659	0.000011
861691	0.000011
861701	0.000011
861703	0.000011
861719	0.000011
861733	0.000011
861739	0.000011
861743	0.000011
861761	0.000011
861797	0.000011
861799	0.000011
861803	0.000011
861823	0.000011
861829	0.000011
861853	0.000011
861857	0.000011
861871	0.000011
861877	0.000011
861881	0.000011
861899	0.000011
861901	0.000011
861907	0.000010
861929	0.000011
861937	0.000011
861941	0.000011
861947	0.000011
861977	0.000011
861979	0.000011
861997	0.000011
862009	0.000011
862013	0.000010
862031	0.000011
862033	0.000011
862061	0.000011
862067	0.000011
862097	0.000011
862117	0.000011
862123	0.000010
862129	0.000011
862139	0.000011
862157	0.000011
862159	0.000011
862171	0.000010
862177	0.000011
862181	0.000011
862187	0.000011
862207	0.000011
862219	0.000011
862229	0.000010
862231	0.000011
862241	0.000011
862249	0.000011
862259	0.000011
862261	0.000011
862273	0.000011
862283	0.000010
862289	0.000011
862297	0.000011
862307	0.000010
862319	0.000010
862331	0.000011
862343	0.000011
862369	0.000011
862387	0.000010
862397	0.000011
862399	0.000011
862409	0.000010
862417	0.000010
862423	0.000011
862441	0.000011
862447	0.000011
862471	0.000011
862481	0.000010
862483	0.000011
862487	0.000011
862493	0.000011
862501	0.000011
862541	0.000011
862553	0.000011
862559	0.000011
862567	0.000011
862571	0.000011
862573	0.000010
862583	0.000011
862607	0.000011
862627	0.000011
862633	0.000011
862649	0.000011
862651	0.000011
862669	0.000011
862703	0.000010
862727	0.000011
862739	0.000010
862769	0.000011
862777	0.000011
862783	0.000011
862789	0.000011
862811	0.000011
862819	0.000011
862861	0.000010
862879	0.000010
862907	0.000011
862909	0.000010
862913	0.000010
862919	0.000011
862921	0.000011
862943	0.000010
862957	0.000011
862973	0.000011
862987	0.000010
862991	0.000010
862997	0.000011
863003	0.000010
863017	0.000011
863047	0.000011
863081	0.000011
863087	0.000011
863119	0.000011
863123	0.000010
863131	0.000011
863143	0.000010
863153	0.000010
863179	0.000011
863197	0.000011
863231	0.000011
863251	0.000011
863279	0.000011
863287	0.000011
863299	0.000011
863309	0.000011
863323	0.000011
863363	0.000011
863377	0.000011
863393	0.000011
863479	0.000011
863491	0.000011
863497	0.000011
863509	0.000011
863521	0.000011
863537	0.000010
863539	0.000011
863561	0.000011
863593	0.000011
863609	0.000011
863633	0.000010
863641	0.000010
863671	0.000011
863689	0.000011
863693	0.000011
863711	0.000011
863729	0.000011
863743	0.000011
863749	0.000011
863767	0.000011
863771	0.000011
863783	0.000010
863801	0.000010
863803	0.000011
863833	0.000011
863843	0.000011
863851	0.000011
863867	0.000010
863869	0.000011
863879	0.000011
863887	0.000011
863897	0.000010
863899	0.000011
863909	0.000011
863917	0.000011
863921	0.000011
863959	0.000011
863983	0.000010
864007	0.000023
864011	0.000010
864013	0.000011
864029	0.000011
864037	0.000011
864047	0.000010
864049	0.000011
864053	0.000010
864077	0.000011
864079	0.000011
864091	0.000011
864103	0.000011
864107	0.000011
864119	0.000011
864121	0.000011
864131	0.000011
864137	0.000010
864151	0.000011
864167	0.000011
864169	0.000011
864191	0.000010
864203	0.000011
864211	0.000011
864221	0.000011
864223	0.000011
864251	0.000011
864277	0.000011
864289	0.000011
864299	0.000011
864301	0.000011
864307	0.000011
864319	0.000011
864323	0.000011
864341	0.000011
864359	0.000011
864361	0.000011
864379	0.000011
864407	0.000011
864419	0.000011
864427	0.000011
864439	0.000011
864449	0.000011
864491	0.000011
864503	0.000011
864509	0.000011
864511	0.000011
864533	0.000011
864541	0.000011
864551	0.000011
864581	0.000011
864583	0.000010
864587	0.000010
864613	0.000011
864623	0.000010
864629	0.000011
864631	0.000011
864641	0.000011
864673	0.000011
864679	0.000011
864691	0.000011
864707	0.000011
864733	0.000011
864737	0.000011
864757	0.000011
864781	0.000011
864793	0.000011
864803	0.000011
864811	0.000011
864817	0.000011
864883	0.000011
864887	0.000011
864901	0.000011
864911	0.000011
864917	0.000011
864947	0.000011
864953	0.000011
864959	0.000011
864967	0.000011
864979	0.000011
864989	0.000011
865001	0.000011
865003	0.000011
865043	0.000011
865049	0.000011
865057	0.000011
865061	0.000011
865069	0.000011
865087	0.000011
865091	0.000011
865103	0.000011
865121	0.000011
865153	0.000011
865159	0.000011
865177	0.000011
865201	0.000011
865211	0.000011
865213	0.000011
865217	0.000011
865231	0.000011
865247	0.000011
865253	0.000011
865259	0.000011
865261	0.000011
865301	0.000011
865307	0.000011
865313	0.000011
865321	0.000011
865327	0.000011
865339	0.000011
865343	0.000011
865349	0.000011
865357	0.000011
865363	0.000011
865379	0.000011
865409	0.000011
865457	0.000011
865477	0.000010
865481	0.000011
865483	0.000010
865493	0.000011
865499	0.000011
865511	0.000011
865537	0.000011
865577	0.000011
865591	0.000011
865597	0.000010
865609	0.000011
865619	0.000011
865637	0.000011
865639	0.000011
865643	0.000011
865661	0.000011
865681	0.000011
865687	0.000011
865717	0.000010
865721	0.000011
865729	0.000011
865741	0.000011
865747	0.000011
865751	0.000011
865757	0.000011
865769	0.000010
865771	0.000011
865783	0.000011
865801	0.000010
865807	0.000011
865817	0.000010
865819	0.000011
865829	0.000011
865847	0.000011
865859	0.000011
865867	0.000011
865871	0.000011
865877	0.000011
865889	0.000011
865933	0.000011
865937	0.000011
865957	0.000010
865979	0.000011
865993	0.000011
866003	0.000010
866009	0.000011
866011	0.000011
866029	0.000011
866051	0.000011
866053	0.000010
866057	0.000011
866081	0.000011
866083	0.000011
866087	0.000011
866093	0.000011
866101	0.000011
866119	0.000011
866123	0.000011
866161	0.000011
866183	0.000010
866197	0.000011
866213	0.000011
866221	0.000011
866231	0.000011
866279	0.000011
866293	0.000011
866309	0.000011
866311	0.000011
866329	0.000011
866353	0.000011
866389	0.000011
866399	0.000010
866417	0.000011
866431	0.000011
866443	0.000011
866461	0.000011
866471	0.000011
866477	0.000011
866513	0.000011
866519	0.000011
866573	0.000011
866581	0.000010
866623	0.000011
866629	0.000011
866639	0.000011
866641	0.000011
866653	0.000011
866683	0.000010
866689	0.000010
866693	0.000011
866707	0.000011
866713	0.000011
866717	0.000011
866737	0.000010
866743	0.000011
866759	0.000011
866777	0.000010
866783	0.000011
866819	0.000011
866843	0.000011
866849	0.000011
866851	0.000011
866857	0.000011
866869	0.000011
866909	0.000011
866917	0.000010
866927	0.000011
866933	0.000011
866941	0.000011
866953	0.000011
866963	0.000011
866969	0.000011
867001	0.000011
867007	0.000010
867011	0.000011
867023	0.000011
867037	0.000011
867059	0.000011
867067	0.000011
867079	0.000011
867091	0.000011
867121	0.000015
867131	0.000011
867143	0.000011
867151	0.000011
867161	0.000011
867173	0.000011
867203	0.000011
867211	0.000011
867227	0.000011
867233	0.000011
867253	0.000011
867257	0.000011
867259	0.000010
867263	0.000011
867271	0.000011
867281	0.000011
867301	0.000011
867319	0.000011
867337	0.000011
867343	0.000011
867371	0.000011
867389	0.000011
867397	0.000011
867401	0.000011
867409	0.000011
867413	0.000011
867431	0.000011
867443	0.000011
867457	0.000011
867463	0.000010
867467	0.000011
867487	0.000011
867509	0.000011
867511	0.000011
867541	0.000011
867547	0.000011
867553	0.000011
867563	0.000011
867571	0.000010
867577	0.000011
867589	0.000011
867617	0.000011
867619	0.000011
867623	0.000011
867631	0.000011
867641	0.000011
867653	0.000011
867677	0.000010
867679	0.000011
867689	0.000011
867701	0.000011
867719	0.000011
867733	0.000011
867743	0.000011
867773	0.000011
867781	0.000011
867793	0.000011
867803	0.000010
867817	0.000011
867827	0.000011
867829	0.000011
867857	0.000011
867871	0.000011
867887	0.000011
867913	0.000011
867943	0.000011
867947	0.000011
867959	0.000011
867991	0.000010
868019	0.000011
868033	0.000011
868039	0.000011
868051	0.000011
868069	0.000011
868073	0.000011
868081	0.000011
868103	0.000010
868111	0.000010
868121	0.000011
868123	0.000011
868151	0.000010
868157	0.000011
868171	0.000011
868177	0.000011
868199	0.000010
868211	0.000011
868229	0.000011
868249	0.000011
868267	0.000011
868271	0.000011
868277	0.000011
868291	0.000010
868313	0.000011
868327	0.000011
868331	0.000011
868337	0.000011
868349	0.000011
868369	0.000011
868379	0.000011
868381	0.000011
868397	0.000010
868409	0.000010
868423	0.000011
868451	0.000011
868453	0.000011
868459	0.000011
868487	0.000011
868489	0.000011
868493	0.000011
868529	0.000011
868531	0.000011
868537	0.000011
868559	0.000011
868561	0.000011
868577	0.000011
868583	0.000010
868603	0.000011
868613	0.000011
868639	0.000011
868663	0.000011
868669	0.000011
868691	0.000011
868697	0.000011
868727	0.000011
868739	0.000010
868741	0.000011
868771	0.000011
868783	0.000011
868787	0.000011
868793	0.000011
868799	0.000011
868801	0.000011
868817	0.000011
868841	0.000011
868849	0.000011
868867	0.000011
868873	0.000011
868877	0.000011
868883	0.000011
868891	0.000011
868909	0.000011
868937	0.000011
868939	0.000010
868943	0.000011
868951	0.000011
868957	0.000011
868993	0.000011
868997	0.000011
868999	0.000010
869017	0.000011
869021	0.000011
869039	0.000010
869053	0.000011
869059	0.000011
869069	0.000011
869081	0.000011
869119	0.000011
869131	0.000010
869137	0.000011
869153	0.000011
869173	0.000011
869179	0.000011
869203	0.000011
869233	0.000010
869249	0.000011
869251	0.000011
869257	0.000011
869273	0.000011
869291	0.000011
869293	0.000011
869299	0.000011
869303	0.000011
869317	0.000011
869321	0.000011
869339	0.000011
869369	0.000011
869371	0.000011
869381	0.000011
869399	0.000011
869413	0.000011
869419	0.000011
869437	0.000011
869443	0.000011
869461	0.000011
869467	0.000011
869471	0.000011
869489	0.000010
869501	0.000011
869521	0.000011
869543	0.000011
869551	0.000011
869563	0.000011
869579	0.000011
869587	0.000011
869597	0.000011
869599	0.000011
869657	0.000010
869663	0.000011
869683	0.000011
869689	0.000011
869707	0.000011
869717	0.000011
869747	0.000011
869753	0.000011
869773	0.000011
869777	0.000011
869779	0.000011
869807	0.000011
869809	0.000010
869819	0.000011
869849	0.000011
869863	0.000011
869879	0.000011
869887	0.000010
869893	0.000011
869899	0.000011
869909	0.000011
869927	0.000011
869951	0.000011
869959	0.000011
869983	0.000011
869989	0.000011
870007	0.000011
870013	0.000011
870031	0.000011
870047	0.000011
870049	0.000011
870059	0.000010
870083	0.000011
870097	0.000011
870109	0.000011
870127	0.000011
870131	0.000011
870137	0.000011
870151	0.000011
870161	0.000011
870169	0.000011
870173	0.000011
870197	0.000011
870211	0.000011
870223	0.000011
870229	0.000011
870239	0.000010
870241	0.000011
870253	0.000011
870271	0.000011
870283	0.000010
870301	0.000010
870323	0.000010
870329	0.000011
870341	0.000011
870367	0.000011
870391	0.000011
870403	0.000011
870407	0.000011
870413	0.000011
870431	0.000011
870433	0.000011
870437	0.000011
870461	0.000011
870479	0.000011
870491	0.000011
870497	0.000011
870517	0.000011
870533	0.000011
870547	0.000011
870577	0.000010
870589	0.000011
870593	0.000011
870601	0.000011
870613	0.000011
870629	0.000010
870641	0.000011
870643	0.000011
870679	0.000011
870691	0.000011
870703	0.000011
870731	0.000011
870739	0.000011
870743	0.000010
870773	0.000011
870787	0.000011
870809	0.000011
870811	0.000011
870823	0.000011
870833	0.000011
870847	0.000010
870853	0.000011
870871	0.000011
870889	0.000011
870901	0.000011
870907	0.000011
870911	0.000011
870917	0.000011
870929	0.000011
870931	0.000011
870953	0.000011
870967	0.000011
870977	0.000011
870983	0.000011
870997	0.000011
871001	0.000010
871021	0.000011
871027	0.000011
871037	0.000011
871061	0.000011
871103	0.000011
871147	0.000011
871159	0.000011
871163	0.000011
871177	0.000011
871181	0.000010
871229	0.000011
871231	0.000011
871249	0.000011
871259	0.000011
871271	0.000011
871289	0.000011
871303	0.000011
871337	0.000011
871349	0.000011
871393	0.000011
871439	0.000011
871459	0.000011
871463	0.000011
871477	0.000011
871513	0.000011
871517	0.000011
871531	0.000011
871553	0.000011
871571	0.000011
871589	0.000011
871597	0.000010
871613	0.000011
871621	0.000011
871639	0.000011
871643	0.000011
871649	0.000011
871657	0.000011
871679	0.000011
871681	0.000011
871687	0.000011
871727	0.000011
871763	0.000011
871771	0.000011
871789	0.000011
871817	0.000011
871823	0.000010
871837	0.000011
871867	0.000011
871883	0.000011
871901	0.000011
871919	0.000011
871931	0.000011
871957	0.000011
871963	0.000011
871973	0.000011
871987	0.000011
871993	0.000011
872017	0.000011
872023	0.000011
872033	0.000011
872041	0.000010
872057	0.000011
872071	0.000011
872077	0.000011
872089	0.000011
872099	0.000011
872107	0.000011
872129	0.000011
872141	0.000011
872143	0.000011
872149	0.000011
872159	0.000011
872161	0.000011
872173	0.000011
872177	0.000010
872189	0.000011
872203	0.000011
872227	0.000011
872231	0.000011
872237	0.000011
872243	0.000011
872251	0.000011
872257	0.000011
872269	0.000011
872281	0.000011
872317	0.000011
872323	0.000011
872351	0.000011
872353	0.000011
872369	0.000010
872381	0.000011
872383	0.000011
872387	0.000011
872393	0.000011
872411	0.000011
872419	0.000011
872429	0.000010
872437	0.000010
872441	0.000011
872453	0.000010
872471	0.000011
872477	0.000011
872479	0.000011
872533	0.000011
872549	0.000011
872561	0.000011
872563	0.000010
872567	0.000011
872587	0.000011
872609	0.000011
872611	0.000011
872621	0.000011
872623	0.000011
872647	0.000010
872657	0.000011
872659	0.000011
872671	0.000011
872687	0.000011
872731	0.000010
872737	0.000011
872747	0.000011
872749	0.000011
872761	0.000011
872789	0.000011
872791	0.000011
872843	0.000011
872863	0.000011
872923	0.000011
872947	0.000011
872951	0.000011
872953	0.000011
872959	0.000011
872999	0.000011
873017	0.000010
873043	0.000011
873049	0.000011
873073	0.000011
873079	0.000011
873083	0.000011
873091	0.000011
873109	0.000011
873113	0.000010
873121	0.000011
873133	0.000011
873139	0.000011
873157	0.000011
873209	0.000011
873247	0.000011
873251	0.000011
873263	0.000011
873293	0.000011
873317	0.000011
873319	0.000011
873331	0.000011
873343	0.000011
873349	0.000011
873359	0.000011
873403	0.000011
873407	0.000011
873419	0.000011
873421	0.000021
873427	0.000011
873437	0.000011
873461	0.000011
873463	0.000010
873469	0.000011
873497	0.000011
873527	0.000010
873529	0.000011
873539	0.000011
873541	0.000011
873553	0.000011
873569	0.000011
873571	0.000011
873617	0.000011
873619	0.000011
873641	0.000011
873643	0.000011
873659	0.000011
873667	0.000011
873671	0.000011
873689	0.000011
873707	0.000011
873709	0.000011
873721	0.000011
873727	0.000011
873739	0.000011
873767	0.000011
873773	0.000011
873781	0.000010
873787	0.000011
873863	0.000010
873877	0.000011
873913	0.000011
873959	0.000011
873979	0.000011
873989	0.000011
873991	0.000011
874001	0.000011
874009	0.000011
874037	0.000011
874063	0.000011
874087	0.000011
874091	0.000011
874099	0.000011
874103	0.000011
874109	0.000011
874117	0.000011
874121	0.000011
874127	0.000010
874151	0.000011
874193	0.000011
874213	0.000011
874217	0.000011
874229	0.000011
874249	0.000011
874267	0.000011
874271	0.000011
874277	0.000011
874301	0.000011
874303	0.000011
874331	0.000011
874337	0.000011
874343	0.000011
874351	0.000011
874373	0.000011
874387	0.000011
874397	0.000011
874403	0.000011
874409	0.000011
874427	0.000011
874457	0.000011
874459	0.000011
874477	0.000011
874487	0.000011
874537	0.000011
874543	0.000011
874547	0.000011
874567	0.000011
874583	0.000011
874597	0.000011
874619	0.000011
874637	0.000011
874639	0.000011
874651	0.000011
874661	0.000011
874673	0.000011
874681	0.000011
874693	0.000011
874697	0.000011
874711	0.000011
874721	0.000011
874723	0.000011
874729	0.000011
874739	0.000011
874763	0.000011
874771	0.000011
874777	0.000011
874799	0.000011
874807	0.000011
874813	0.000011
874823	0.000011
874831	0.000011
874847	0.000011
874859	0.000011
874873	0.000011
874879	0.000011
874889	0.000011
874891	0.000011
874919	0.000011
874957	0.000011
874967	0.000011
874987	0.000011
875011	0.000011
875027	0.000011
875033	0.000011
875089	0.000011
875107	0.000011
875113	0.000011
875117	0.000011
875129	0.000011
875141	0.000011
875183	0.000011
875201	0.000011
875209	0.000010
875213	0.000011
875233	0.000011
875239	0.000011
875243	0.000011
875261	0.000011
875263	0.000011
875267	0.000011
875269	0.000011
875297	0.000011
875299	0.000011
875317	0.000010
875323	0.000011
875327	0.000011
875333	0.000011
875339	0.000011
875341	0.000011
875363	0.000011
875377	0.000011
875389	0.000011
875393	0.000011
875417	0.000011
875419	0.000011
875429	0.000011
875443	0.000011
875447	0.000011
875477	0.000011
875491	0.000011
875503	0.000011
875509	0.000011
875513	0.000011
875519	0.000010
875521	0.000011
875543	0.000011
875579	0.000011
875591	0.000011
875593	0.000010
875617	0.000011
875621	0.000011
875627	0.000011
875629	0.000011
875647	0.000011
875659	0.000011
875663	0.000010
875681	0.000011
875683	0.000011
875689	0.000011
875701	0.000011
875711	0.000011
875717	0.000011
875731	0.000011
875741	0.000011
875759	0.000011
875761	0.000011
875773	0.000011
875779	0.000011
875783	0.000011
875803	0.000011
875821	0.000011
875837	0.000010
875851	0.000010
875893	0.000011
875923	0.000011
875929	0.000011
875933	0.000011
875947	0.000011
875969	0.000011
875981	0.000011
875983	0.000011
876011	0.000011
876013	0.000010
876017	0.000011
876019	0.000011
876023	0.000011
876041	0.000011
876067	0.000011
876077	0.000011
876079	0.000011
876097	0.000011
876103	0.000011
876107	0.000011
876121	0.000011
876131	0.000011
876137	0.000011
876149	0.000011
876181	0.000011
876191	0.000011
876193	0.000011
876199	0.000011
876203	0.000011
876229	0.000011
876233	0.000011
876257	0.000011
876263	0.000011
876287	0.000011
876301	0.000011
876307	0.000011
876311	0.000011
876329	0.000011
876331	0.000011
876341	0.000011
876349	0.000011
876371	0.000011
876373	0.000011
876431	0.000011
876433	0.000011
876443	0.000010
876479	0.000011
876481	0.000011
876497	0.000011
876523	0.000011
876529	0.000011
876569	0.000010
876581	0.000011
876593	0.000011
876607	0.000011
876611	0.000011
876619	0.000010
876643	0.000011
876647	0.000011
876653	0.000011
876661	0.000011
876677	0.000011
876719	0.000011
876721	0.000011
876731	0.000011
876749	0.000011
876751	0.000011
876761	0.000011
876769	0.000011
876787	0.000011
876791	0.000011
876797	0.000011
876817	0.000011
876823	0.000011
876833	0.000011
876851	0.000011
876853	0.000011
876871	0.000011
876893	0.000011
876913	0.000011
876929	0.000011
876947	0.000011
876971	0.000011
877003	0.000011
877027	0.000011
877043	0.000011
877057	0.000011
877073	0.000011
877091	0.000011
877109	0.000011
877111	0.000011
877117	0.000011
877133	0.000011
877169	0.000011
877181	0.000011
877187	0.000011
877199	0.000011
877213	0.000011
877223	0.000011
877237	0.000011
877267	0.000011
877291	0.000011
877297	0.000011
877301	0.000011
877313	0.000011
877321	0.000011
877333	0.000011
877343	0.000011
877351	0.000011
877361	0.000011
877367	0.000011
877379	0.000011
877397	0.000011
877399	0.000010
877403	0.000011
877411	0.000011
877423	0.000011
877463	0.000011
877469	0.000011
877531	0.000011
877543	0.000011
877567	0.000011
877573	0.000011
877577	0.000010
877601	0.000011
877609	0.000011
877619	0.000011
877621	0.000011
877651	0.000011
877661	0.000011
877699	0.000011
877739	0.000011
877771	0.000011
877783	0.000011
877817	0.000011
877823	0.000011
877837	0.000011
877843	0.000011
877853	0.000011
877867	0.000010
877871	0.000011
877873	0.000011
877879	0.000011
877883	0.000011
877907	0.000011
877909	0.000011
877937	0.000011
877939	0.000011
877949	0.000010
877997	0.000011
878011	0.000011
878021	0.000010
878023	0.000011
878039	0.000011
878041	0.000011
878077	0.000011
878083	0.000011
878089	0.000011
878099	0.000011
878107	0.000011
878113	0.000011
878131	0.000011
878147	0.000011
878153	0.000010
878159	0.000011
878167	0.000011
878173	0.000011
878183	0.000011
878191	0.000011
878197	0.000011
878201	0.000011
878221	0.000011
878239	0.000011
878279	0.000011
